,reviewText,Positive,sentiment
3784,"provides two way connectivity ( wifi ) google calendar . alarm reminder good stuff , oh ! need .",1,"('Neutral', {'neg': 0.145, 'neu': 0.663, 'pos': 0.192, 'compound': 0.2003})"
3785,"app convenience . * * life calengoo allows keep organized . 'm spending time kid , 've said `` yes '' volunteer opportunity , 'm much peaceful happy .",1,"('Neutral', {'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9081})"
3786,could n't get work kindle fire sad waste $ $ . save hour 6 $ wont get back rather upset,0,"('Neutral', {'neg': 0.452, 'neu': 0.415, 'pos': 0.133, 'compound': -0.7717})"
3787,"got recently free app day extremely useful easy use , 'm able integrate calendar including wife calendar mine keep track everything adding thing schedule breeze .",1,"('Neutral', {'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8648})"
3788,"rarely purchase apps , aggravated could find calendar would sync google account paid $ 6 app 8.9 '' kindle calendar tiny cant read without zooming . also many calenda",0,"('Neutral', {'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3412})"
3789,"communicates calendar ( google calendar , phone calendar , etc . ) awesome widget option ! would n't nearly productive without !",1,"('Neutral', {'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6892})"
3790,"n't like could n't sync google calendar onto kindle calendar app , 'm going bump star app . 's absolutely wonderful , everything 's supposed , even tell local weather !",1,"('Neutral', {'neg': 0.069, 'neu': 0.79, 'pos': 0.141, 'compound': 0.4897})"
3791,"got today , n't chance use lot , seems everything need . like timezones customizable . integrated to-do function also good . calendar to-do sync nicely google .",1,"('Neutral', {'neg': 0.062, 'neu': 0.642, 'pos': 0.296, 'compound': 0.7622})"
3792,"exactly looking . syncs flawlessly gmail account , giving instant access calendar task list easy use . use personal calendar , really need full functionality",1,"('Neutral', {'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.7269})"
3793,'ve tried many apps give functionality google calendar website lacking way stopped using . finally one work stay sync !,1,"('Neutral', {'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.2942})"
3794,"use google calendar online , app syncs seamlessly online calendar . app phone , matter see calendar , add/delete/change event , send reminder upcoming event . app e",1,"('Neutral', {'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.0258})"
3795,"use app every day , day ( night ) , weekday & amp ; weekend ( + holiday ) . business , family , medical , education , every little detail , life , - since seamlessly integrates & amp ; connected google ca",1,"('Neutral', {'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019})"
3796,"aaa+++ calengoo handy tablet , syncs calendar ( pc tablet ) . way matter look information .",1,"('Neutral', {'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0258})"
3797,calengoo great job syncing google calendar kindle fire . wonderful make appointment n't need online . make easy husband keep track schedules.i 'm sure 'll g,1,"('Neutral', {'neg': 0.072, 'neu': 0.539, 'pos': 0.389, 'compound': 0.891})"
3798,"one best calendar program seen . many setting choose n't anything ca n't . run smoothly enter info google 's account , run well android service also . parti",1,"('Neutral', {'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.743})"
3799,used app week . working great husband 's calendar kindle fire syncs google calendar . handy want see calendar bigger screen ipod touch . several different view,1,"('Neutral', {'neg': 0.083, 'neu': 0.729, 'pos': 0.188, 'compound': 0.4588})"
3800,'ve searched app easy use n't require tedious manual entry want move event different time/day . fill role better 'd hoped.i hesitant diving buying app without,1,"('Neutral', {'neg': 0.066, 'neu': 0.658, 'pos': 0.276, 'compound': 0.6597})"
3801,used app quite problem . great app well worth money . recommend app anyone want keep life organized .,1,"('Neutral', {'neg': 0.119, 'neu': 0.397, 'pos': 0.484, 'compound': 0.8012})"
3802,work perfect kindle fire . busy hectic life calendar app solution keeping appointment ! highly customizeable easy sync android phone online google account . best google calendar app,1,"('Neutral', {'neg': 0.067, 'neu': 0.554, 'pos': 0.379, 'compound': 0.9056})"
3803,"great application , although sometimes smarter app figure make work right . : - ) took bit experimenting , , think 's great !",1,"('Neutral', {'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9098})"
3804,"syncs great google calendar . using `` '' version ipod , like version even better . easier maneuver around . love widget home screen . open phone schedule fo",1,"('Neutral', {'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.9477})"
3805,wish customer support app . otherwise love . n't always access wifi app give access google calender line .,1,"('Neutral', {'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8625})"
3806,"wanted simple calendar kindle record appointment reminder . trying deleting free one , splurged one ( $ 5.99 ) . happy . allows view day , week , month , agenda format",1,"('Neutral', {'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.7906})"
3807,"customizable , highly functional , setting 've seen app date anything ! offline editing calendar sync ability important , fit bill . worth every penny.works great nextbook",1,"('Neutral', {'neg': 0.049, 'neu': 0.526, 'pos': 0.424, 'compound': 0.8858})"
3808,struggled finding calendar would sync outlook calendar . finally found calendar transfer became right world.the calendar function pretty straight forward day/week/month view . also agenda task,1,"('Neutral', {'neg': 0.084, 'neu': 0.737, 'pos': 0.179, 'compound': 0.4019})"
3809,'ve using calengoo year first generation kindle fire work well . problem installing able immediately customize syncs google calendar synced two desktop,1,"('Neutral', {'neg': 0.202, 'neu': 0.714, 'pos': 0.083, 'compound': -0.4588})"
3810,"lot thing , must use app , synchronize job . good app",1,"('Neutral', {'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404})"
3811,wanting use one calendar two computer two kimble fire pad . putting calengoos kimbles trick . whenever one calendar changed calendar change . thanks great addition calendar world .,1,"('Neutral', {'neg': 0.114, 'neu': 0.665, 'pos': 0.222, 'compound': 0.6597})"
3812,"mea culpa ! mea culpa ! written previous review stating disappointed calengoo would sync kindle fire . imagine , problem bsak ? calengoo app , marked appropriate calendar disp",1,"('Neutral', {'neg': 0.305, 'neu': 0.695, 'pos': 0.0, 'compound': -0.8309})"
3813,"say , nice ui suitable everyone looking alternative . would recomend .",1,"('Neutral', {'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215})"
3814,tried several calendar kindle although synced android device would sync kindle . one ! 'm happy . plus set email reminder mobile calendar apps missing .,1,"('Neutral', {'neg': 0.084, 'neu': 0.764, 'pos': 0.152, 'compound': 0.4199})"
3815,finally broke bought kindle fire instead investing another ipad . imagine surprise discovered fire n't 's calendar ! use google everything thought fire would integrate nicely,1,"('Neutral', {'neg': 0.309, 'neu': 0.541, 'pos': 0.15, 'compound': -0.6476})"
3816,important app phone . use google calendar personal calendar office us google apps business calendar . app elegantly effectively merges calendar one supercharged calendar pho,1,"('Neutral', {'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.765})"
3817,tablet smart phone.both native calendar apps horrible.almost unusable.found extensive internet search recommending various apps.this one came highly recommended.i purchased smart phone k,1,"('Neutral', {'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6597})"
3818,work perfectly google calender satisfied app . syncs hoped would .,1,"('Good', {'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.8625})"
3819,big apple user still . iphone would update work schedule calendar app liked part . app upper hand though getting work schedule filled super fast painless .,1,"('Neutral', {'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.9022})"
3820,app work great kindle fire . able sync google calendar add appointment via app . set pop reminder show notification . look great easy read .,1,"('Neutral', {'neg': 0.076, 'neu': 0.571, 'pos': 0.352, 'compound': 0.8658})"
3821,"love app . syncs pc android phone keep missing important scheduled appointment meeting might otherwise forget . reason , also automatically syncs calendar resident sam",1,"('Neutral', {'neg': 0.146, 'neu': 0.641, 'pos': 0.214, 'compound': 0.4404})"
3822,best calendar app could find syncing google calendar original fire . would rather pay much definitely feel worth ! make change app transfer back google cal,1,"('Neutral', {'neg': 0.114, 'neu': 0.542, 'pos': 0.343, 'compound': 0.8221})"
3823,"cant access calendar software hang blank screen picking calendar . app work great ipad kindle fireupdatecustomer service great , next day responce email . setup error , explained email.software work great !",1,"('Neutral', {'neg': 0.071, 'neu': 0.601, 'pos': 0.329, 'compound': 0.8977})"
3824,"love product . money well spent . syncs perfectly gmail calendar , syncs microsoft outlook calendar desk top . n't drag big bulky paper calendar meeting get reminder",1,"('Neutral', {'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.918})"
3825,amazon apps spy ware . 'm getting rid ! amazon failed . bought real date version calengoo play .,0,"('Neutral', {'neg': 0.162, 'neu': 0.539, 'pos': 0.299, 'compound': 0.2003})"
3826,calengoo killer app android tablet idevices . first app put new device . working great kindle fire .,1,"('Neutral', {'neg': 0.294, 'neu': 0.526, 'pos': 0.18, 'compound': -0.3818})"
3827,never thought would find calendar easy use yet eveything needed . given electronic one gone back wall calendar . bad thing never u needed . thril,1,"('Neutral', {'neg': 0.133, 'neu': 0.758, 'pos': 0.11, 'compound': -0.1531})"
3828,love app . syncs google calender phone . work great . exactly say . simple navigate.perfect need .,1,"('Neutral', {'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8519})"
3829,"complete total waste money . read good app syncing google , think user friendly . could recommend .",0,"('Neutral', {'neg': 0.131, 'neu': 0.467, 'pos': 0.402, 'compound': 0.7003})"
3830,love calengoo ! ! able get free app amazon app store . use task list list work . come really handy .,1,"('Neutral', {'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8684})"
3831,work great kindle fire . syncs google calendar smoothly.i using pocket informant could get sync google calendar.a lot option customize look function preference.can send event reminder,1,"('Neutral', {'neg': 0.081, 'neu': 0.78, 'pos': 0.139, 'compound': 0.4019})"
3832,purchased today really like alot ! 's user friendly sync 's google calendar contact easily . use product kindle fire hd . highly recommend .,1,"('Neutral', {'neg': 0.08, 'neu': 0.536, 'pos': 0.384, 'compound': 0.8433})"
3833,"calendar link computer , phone kindle fire one calendar . excellent option work reminder repeat option also .",1,"('Neutral', {'neg': 0.126, 'neu': 0.681, 'pos': 0.194, 'compound': 0.3182})"
3834,looking calendar work kindle andn found one $ 7 great keep phone kindle work great gamil,1,"('Neutral', {'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8481})"
3835,actually work great ! ! expect pleased happy ! ! highly recommended . must ! !,1,"('Good', {'neg': 0.0, 'neu': 0.264, 'pos': 0.736, 'compound': 0.932})"
3836,"got fire , searched searched calendar would sync google calendar task . app perfect . see calendar ! pull calendar need make appointment . great !",1,"('Neutral', {'neg': 0.086, 'neu': 0.612, 'pos': 0.302, 'compound': 0.7896})"
3837,"work advertised . smooth , easy syncs google calendar perfect.would recommend anyone fire us google calendar .",1,"('Neutral', {'neg': 0.128, 'neu': 0.585, 'pos': 0.287, 'compound': 0.4588})"
3838,"date color , great function . tie calendar . love . lot personalization 're . find white background best , though option , .",1,"('Neutral', {'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.926})"
3839,"first year 'm using app instead paper calendar . nervous first due price , reading review saying could sync google calendar across device decided go ahead try it.i purchased app fro",1,"('Neutral', {'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.2732})"
3840,best app purchased far well worth money ! sync school calendar & church 's calendar along google calendar . everything one calendar n't sit hour pluggin,1,"('Neutral', {'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8172})"
3841,happy app . syncs easily quickly google calendar work great kindle fire . ca n't think way could improved,1,"('Neutral', {'neg': 0.087, 'neu': 0.433, 'pos': 0.48, 'compound': 0.8979})"
3842,calendar work seamlessly google calendar syncs easily . keep widget home page tablet glance current day ' task without opening calendar . full size calendar neat easy use .,1,"('Neutral', {'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8074})"
3843,"'re looking calendar function setting ( whatever could dream ) 're looking . almost n't price , would pay triple slided it.every detail",1,"('Neutral', {'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.3173})"
3844,"love app . cleanest , easiest use calendar support google tasks.would possible include scrolling task widget ?",1,"('Neutral', {'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.8658})"
3845,avid google calendar user app work perfectly . syncs google even look similar love !,1,"('Good', {'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8977})"
3846,"app work great kindle , come handy available happen need .",1,"('Neutral', {'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249})"
3847,"work beautifully one event , recurring event , task , reminder marker designating event type priority . best calendar ever !",1,"('Neutral', {'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.8478})"
